Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr
B0047,143,57,4,4596.578,12.6559873,2.479404379,0.000373101,0.070681085,3,1.190690955,0.711155456,1.674304745
B0047,145,58,4,4544.641,12.20963361,2.49582336,0.000373701,0.070681085,5,1.176437573,0.702642441,1.674304745
B0047,147,59,4,4526.938,12.78013401,2.483498082,0.000377892,0.070681085,7,1.162811037,0.694503817,1.674304745
B0047,149,60,4,4487.438,12.658108,2.492039294,0.000379338,0.070681085,9,1.151615284,0.68781701,1.674304745
B0047,153,61,4,4513.312,13.24936802,2.488243242,0.000367383,0.072161644,1,1.15836735,0.691849768,1.674304745
B0047,157,62,4,4568.438,13.10253752,2.498187335,0.000366467,0.072065784,1,1.169228529,0.698336747,1.674304745
B0047,159,63,4,4499.656,13.01915602,2.498221337,0.000376801,0.072065784,3,1.158814848,0.692117042,1.674304745
B0047,161,64,4,4430.984,12.61225718,2.471599721,0.000388589,0.072065784,5,1.143958815,0.683244086,1.674304745
B0047,163,65,4,4411.141,12.96880585,2.497299196,0.000384574,0.072065784,7,1.138394107,0.679920493,1.674304745
B0047,169,67,4,4883.312,13.12390532,2.475863859,0.000346305,0.072800527,1,1.221310285,0.729443244,1.674304745
B0047,173,68,4,4663.907,13.17941815,2.482088014,0.000363006,0.072783284,1,1.203106298,0.718570679,1.674304745
B0047,175,69,4,4581.328,12.74228207,2.48454596,0.00037339,0.072783284,3,1.189714711,0.710572382,1.674304745
B0047,177,70,4,4553.031,13.23162562,2.481724015,0.000376256,0.072783284,5,1.177422569,0.703230743,1.674304745
B0047,179,71,4,4486.5,12.85792054,2.47568246,0.000383102,0.072783284,7,1.158443027,0.691894967,1.674304745
B0047,181,72,4,4450.625,12.67528069,2.499208724,0.000380839,0.072783284,9,1.156708752,0.690859149,1.674304745
B0048,1,1,4,6436.141,10.85194413,2.687606541,0.000238665,0.074862427,0,1.657995579,1,1.657995579
B0048,5,2,4,5650.265,10.82946895,2.683542796,0.000261635,0.074862427,1,1.507693348,0.909347025,1.657995579
B0048,7,3,4,5590.907,11.05344414,2.676997986,0.000268019,0.074862427,3,1.498922334,0.904056894,1.657995579
B0048,9,4,4,5543.61,10.5823793,2.693438415,0.0002672,0.074862427,5,1.47829195,0.891613928,1.657995579
B0048,11,5,4,5499.046,10.22776269,2.696759174,0.000268771,0.074862427,7,1.461856891,0.88170132,1.657995579
B0048,13,6,4,5461.219,10.4481667,2.685547548,0.000272643,0.074862427,9,1.450959271,0.875128552,1.657995579
B0048,17,7,4,5451.281,11.08764557,2.691750204,0.000265895,0.074896439,1,1.451746997,0.87560366,1.657995579
B0048,21,8,4,5468.062,10.3315259,2.689384376,0.000268582,0.075769269,1,1.444392866,0.871168105,1.657995579
B0048,23,9,4,5411.297,10.69547312,2.685554084,0.000275055,0.075769269,3,1.432738324,0.864138808,1.657995579
B0048,25,10,4,5369.703,10.5886143,2.689152622,0.000276478,0.075769269,5,1.417241201,0.854791906,1.657995579
B0048,27,11,4,5327.406,10.71076117,2.678956109,0.000280427,0.075769269,7,1.405755994,0.847864742,1.657995579
B0048,29,12,4,5299.266,10.5268629,2.688287423,0.000280179,0.075769269,9,1.390270627,0.83852493,1.657995579
B0048,33,13,4,5367.172,10.68071436,2.680621623,0.000270661,0.075332203,1,1.419665931,0.856254353,1.657995579
B0048,37,14,4,5406.812,10.47930484,2.693587842,0.000270597,0.076414715,1,1.419056399,0.855886721,1.657995579
B0048,39,15,4,5353.094,10.37858104,2.690544715,0.000276918,0.076414715,3,1.404272357,0.846969904,1.657995579
B0048,41,16,4,5280.031,10.85148472,2.688951248,0.000280942,0.076414715,5,1.391614049,0.839335199,1.657995579
B0048,43,17,4,5248.593,10.70498212,2.676742399,0.000284799,0.076414715,7,1.374961835,0.829291617,1.657995579
B0048,45,18,4,5203.375,10.2682816,2.69275226,0.000284308,0.076414715,9,1.354515571,0.8169597,1.657995579
B0048,49,19,4,5166.812,10.42028909,2.696100719,0.000281885,0.076948968,1,1.344022307,0.810630815,1.657995579
B0048,53,21,4,5340.281,11.02593355,2.681375274,0.000280031,0.076948968,5,1.372384476,0.827737114,1.657995579
B0048,55,22,4,5103,10.1962899,2.694675297,0.00028944,0.076948968,7,1.318410575,0.795183408,1.657995579
B0048,57,23,4,5051.172,10.67776116,2.695470005,0.000292314,0.076948968,9,1.31127276,0.790878321,1.657995579
B0048,61,24,4,5027.563,10.19760568,2.696945914,0.000289235,0.081201054,1,1.297017242,0.782280278,1.657995579
B0048,63,25,4,4993.765,10.81758382,2.678219558,0.00029895,0.081201054,3,1.299521953,0.783790964,1.657995579
B0048,65,26,4,4962.469,10.51607279,2.692990155,0.000297718,0.081201054,5,1.282615407,0.773593985,1.657995579
B0048,67,27,4,4907.859,10.54969706,2.684969782,0.000302472,0.081201054,7,1.275289015,0.76917516,1.657995579
B0048,69,28,4,4888.656,11.26265137,2.683607358,0.000304083,0.081201054,9,1.273557247,0.768130665,1.657995579
B0048,73,29,4,4866.25,10.67022537,2.68804965,0.000300202,0.078869566,1,1.259411433,0.759598788,1.657995579
B0048,75,30,4,4836.125,11.29025276,2.686624584,0.000306784,0.078869566,3,1.263163259,0.761861657,1.657995579
B0048,77,31,4,4801.485,10.97335006,2.698617918,0.0003065,0.078869566,5,1.249171731,0.753422836,1.657995579
B0048,79,32,4,4760.938,10.33914893,2.699107326,0.000308835,0.078869566,7,1.233984348,0.744262749,1.657995579
B0048,81,33,4,4740.907,11.22843469,2.683554833,0.000313567,0.078869566,9,1.240031992,0.747910313,1.657995579
B0048,85,34,4,4914.532,11.14218702,2.681569834,0.000293695,0.079982671,1,1.303708572,0.786316073,1.657995579
B0048,89,35,4,4998.656,11.26678333,2.683679056,0.000293601,0.078832782,1,1.315055963,0.793160114,1.657995579
B0048,91,36,4,4890.015,10.42585253,2.68265487,0.000304214,0.078832782,3,1.28887383,0.777368677,1.657995579
B0048,93,37,4,4842.11,11.2160291,2.682384468,0.000307427,0.078832782,5,1.28771376,0.776668995,1.657995579
B0048,95,38,4,4798.281,10.78209946,2.686240487,0.000309107,0.078832782,7,1.267337999,0.764379601,1.657995579
B0048,97,39,4,4739.188,10.32120294,2.696928163,0.00031096,0.078832782,9,1.250594346,0.754280869,1.657995579
B0048,101,40,4,4733.156,10.970704,2.697244349,0.000306877,0.078606616,1,1.248713118,0.753146229,1.657995579
B0048,103,41,4,4670.61,11.12118237,2.682663773,0.000318561,0.078606616,3,1.248002326,0.752717523,1.657995579
B0048,105,42,4,4635,10.80536867,2.689756595,0.000319384,0.078606616,5,1.230089524,0.741913633,1.657995579
B0048,107,43,4,4615.86,10.90427632,2.685115052,0.000321476,0.078606616,7,1.224419712,0.738493955,1.657995579
B0048,109,44,4,4580.75,11.17754958,2.691698679,0.00032266,0.078606616,9,1.218668285,0.735025051,1.657995579
B0048,113,45,4,4557.406,10.37553212,2.688395998,0.000320226,0.079276839,1,1.203786524,0.726049297,1.657995579
B0048,115,46,4,4524.032,10.31409256,2.696650927,0.000325534,0.079276839,3,1.19476423,0.720607609,1.657995579
B0048,117,47,4,4502.938,11.36743186,2.696969739,0.000327163,0.079276839,5,1.205209189,0.72690736,1.657995579
B0048,119,48,4,4483.094,11.0695455,2.696708746,0.000328616,0.079276839,7,1.195574659,0.72109641,1.657995579
B0048,121,49,4,4448.36,10.97733163,2.69194703,0.000332152,0.079276839,9,1.18884971,0.717040338,1.657995579
B0048,125,50,4,4440.531,11.25041371,2.686563173,0.00032882,0.080639665,1,1.191560525,0.718675333,1.657995579
B0048,127,51,4,4416.547,10.26191333,2.696173744,0.000333328,0.080639665,3,1.172658715,0.707274935,1.657995579
B0048,129,52,4,4382.937,11.20945139,2.687805922,0.000337952,0.080639665,5,1.184113387,0.714183682,1.657995579
B0048,131,53,4,4347.453,10.39465599,2.695442723,0.000338997,0.080639665,7,1.157682512,0.698242219,1.657995579
B0048,137,55,4,4746.5,10.7188083,2.686112126,0.000305331,0.079062708,1,1.259355851,0.759565265,1.657995579
B0048,141,56,4,4679.156,11.26754304,2.681696154,0.000313936,0.080369122,1,1.265883375,0.763502262,1.657995579
B0048,143,57,4,4596.578,10.97721549,2.693526089,0.000321341,0.080369122,3,1.247259867,0.752269718,1.657995579
B0048,145,58,4,4544.641,10.69898093,2.681909895,0.000327637,0.080369122,5,1.232808747,0.7435537,1.657995579
B0048,147,59,4,4526.938,11.20077878,2.683656983,0.000328504,0.080369122,7,1.231959278,0.743041353,1.657995579
B0048,149,60,4,4487.438,11.06712216,2.686405542,0.000330746,0.080369122,9,1.220785786,0.736302196,1.657995579
B0048,153,61,4,4513.312,11.21719756,2.685608364,0.000319597,0.078777288,1,1.22754413,0.74037841,1.657995579
B0048,157,62,4,4568.438,11.59325763,2.685972992,0.000320524,0.079917753,1,1.238678841,0.747094176,1.657995579
B0048,159,63,4,4499.656,11.5340473,2.68919825,0.000329209,0.079917753,3,1.228357776,0.74086915,1.657995579
B0048,161,64,4,4430.984,10.92572544,2.698320478,0.0003322,0.079917753,5,1.209548151,0.729524352,1.657995579
B0048,163,65,4,4411.141,11.3463787,2.693240203,0.000334908,0.079917753,7,1.208214207,0.7287198,1.657995579
B0048,169,67,4,4883.312,11.43917174,2.686611099,0.000300202,0.081652577,1,1.299873454,0.784002967,1.657995579
B0048,173,68,4,4663.907,11.14724017,2.699083136,0.000311517,0.080050825,1,1.269122065,0.765455639,1.657995579
B0048,175,69,4,4581.328,10.83128558,2.69071347,0.000323105,0.080050825,3,1.255514463,0.757248378,1.657995579
B0048,177,70,4,4553.031,11.23629315,2.684500861,0.000326515,0.080050825,5,1.251987693,0.755121249,1.657995579
B0048,179,71,4,4486.5,11.08616968,2.687835669,0.000330556,0.080050825,7,1.2374982,0.746382087,1.657995579
B0048,181,72,4,4450.625,10.75191262,2.690437365,0.000332646,0.080050825,9,1.223127397,0.737714511,1.657995579
B0049,1,1,4,1713.235,16.38072592,1.992540128,0.001081982,0.043338542,0,0.858372722,0.360866451,2.378643731
B0049,5,2,4,3170.984,20.8241323,1.988255932,0.00068558,0.043338542,1,1.420905715,0.59735962,2.378643731
B0049,7,3,4,3135.344,22.12714249,1.999572793,0.000698974,0.043338542,3,1.372852133,0.577157527,2.378643731
B0049,9,4,4,3049.781,17.45530916,1.97139597,0.000727982,0.043338542,5,1.364374249,0.57359336,2.378643731
B0049,11,5,4,4565.859,20.09630982,1.973516553,0.000545123,0.043338542,7,2.378643731,1,2.378643731
B0049,15,6,4,5428.594,20.5305297,1.97790632,0.000404928,0.063817371,1,1.060535797,0.445857353,2.378643731
B0049,17,7,4,2646.797,19.60550727,1.999505796,0.000828415,0.063817371,3,1.006993238,0.423347652,2.378643731
B0049,19,8,4,2705.594,21.57829235,1.999867688,0.000810199,0.063817371,5,0.929877533,0.39092762,2.378643731
B0049,21,9,4,2627.828,21.33341168,1.994241261,0.000836315,0.063817371,7,0.923237703,0.388136185,2.378643731
B0049,23,10,4,2981.312,18.65094644,1.988792983,0.00073866,0.063817371,9,0.905327912,0.380606772,2.378643731
B0049,27,11,4,1941.797,21.20669164,1.993949632,0.001121505,0.082348913,1,0.859584836,0.361376033,2.378643731
B0049,29,12,4,2663.625,21.32957014,1.997025506,0.000823544,0.082348913,3,0.836961429,0.35186498,2.378643731
B0049,31,13,4,2862.25,18.6159588,1.990570709,0.000768366,0.082348913,5,0.845682419,0.355531351,2.378643731
B0049,33,14,4,1894.485,22.13176066,1.987424371,0.001162927,0.082348913,7,0.807121401,0.339320004,2.378643731
B0049,35,15,4,1799.25,21.0797561,1.989251737,0.001222183,0.082348913,9,0.782074436,0.328790069,2.378643731
B0049,39,16,4,1741.204,19.66472405,1.986891187,0.001249636,0.08161887,1,0.795301944,0.334351014,2.378643731
B0049,43,18,4,1899.218,22.34780917,1.996058976,0.001144263,0.08161887,5,0.775205115,0.325902154,2.378643731
B0049,45,19,4,2305.25,19.41196098,1.981124258,0.000956813,0.08161887,7,0.77118659,0.324212735,2.378643731
B0049,47,20,4,1690.594,19.0746088,1.991234767,0.001299613,0.08161887,9,0.758509891,0.318883354,2.378643731
B0049,51,21,4,1800.421,22.60767117,1.992352749,0.001204723,0.069975786,1,0.734938649,0.308973824,2.378643731
B0049,53,22,4,1633.25,19.00328164,1.996089795,0.001341141,0.069975786,3,0.736675803,0.309704137,2.378643731
B0049,55,23,4,1737.172,22.1015458,1.999996394,0.001259727,0.069975786,5,0.70939466,0.298234936,2.378643731
B0049,57,24,4,1614.406,19.70296346,1.991154003,0.001359175,0.069975786,7,0.718646501,0.30212448,2.378643731
B0049,59,25,4,1708.86,22.29365528,1.992429135,0.001284566,0.069975786,9,0.691388523,0.290665018,2.378643731
B0051,1,1,4,1713.235,17.93303975,2.469359677,0.000776702,0.063884445,0,0.64347356,0.276065417,2.330873479
B0051,5,2,4,3170.984,17.97953483,2.49439811,0.00052726,0.063884445,1,1.293180462,0.554805086,2.330873479
B0051,7,3,4,3135.344,16.97627369,2.49373769,0.000543506,0.063884445,3,1.228894026,0.527224681,2.330873479
B0051,9,4,4,3049.781,18.15291521,2.484825204,0.00056275,0.063884445,5,1.203903179,0.516503015,2.330873479
B0051,11,5,4,4565.859,20.74350642,2.481006838,0.000433551,0.063884445,7,2.330873479,1,2.330873479
B0051,15,6,4,5428.594,19.4289646,2.498914401,0.000310329,0.079318212,1,1.009280882,0.433005434,2.330873479
B0051,17,7,4,2646.797,18.95414558,2.490980042,0.000646156,0.079318212,3,0.95656599,0.410389495,2.330873479
B0051,19,8,4,2705.594,17.46870907,2.494677279,0.000631185,0.079318212,5,0.901956291,0.386960639,2.330873479
B0051,21,9,4,2627.828,19.15366041,2.499063053,0.000648958,0.079318212,7,0.889790667,0.381741298,2.330873479
B0051,23,10,4,2981.312,16.52477794,2.491101314,0.000574313,0.079318212,9,0.883071704,0.378858703,2.330873479
B0051,27,11,4,1941.797,17.11375752,2.487899627,0.000875497,0.075256061,1,0.843127035,0.361721493,2.330873479
B0051,29,12,4,2663.625,17.63739523,2.492884301,0.000642451,0.075256061,3,0.826559103,0.354613457,2.330873479
B0051,31,13,4,2862.25,18.52236924,2.499360991,0.000595076,0.075256061,5,0.835268155,0.358349847,2.330873479
B0051,33,14,4,1894.485,18.39923328,2.498094047,0.000900692,0.075256061,7,0.802571946,0.344322398,2.330873479
B0051,35,15,4,1799.25,17.27537208,2.495501924,0.000950467,0.075256061,9,0.783921878,0.336321077,2.330873479
B0051,39,16,4,1741.204,16.60444519,2.490477437,0.000975311,0.078180228,1,0.791076349,0.339390514,2.330873479
B0051,43,18,4,1899.218,17.6825189,2.491598912,0.000890156,0.078180228,5,0.765453827,0.328397845,2.330873479
B0051,45,19,4,2305.25,16.94512387,2.486907154,0.000740778,0.078180228,7,0.773177348,0.331711418,2.330873479
B0051,47,20,4,1690.594,17.54517639,2.499952602,0.001004058,0.078180228,9,0.760529378,0.326285139,2.330873479
B0051,51,21,4,1800.421,18.87023709,2.499721098,0.000938552,0.082221734,1,0.737643032,0.316466354,2.330873479
B0051,53,22,4,1633.25,16.85013273,2.491516785,0.001043594,0.082221734,3,0.7391795,0.317125535,2.330873479
B0051,55,23,4,1737.172,18.12397456,2.496222015,0.000975327,0.082221734,5,0.701457543,0.300941921,2.330873479
B0051,57,24,4,1614.406,16.26047891,2.488325883,0.001046918,0.082221734,7,0.704734948,0.302348006,2.330873479
B0051,59,25,4,1708.86,18.15350871,2.495715251,0.000992624,0.082221734,9,0.677848894,0.290813251,2.330873479
B0053,1,1,4,2349.64,19.02185892,1.980832906,0.000894257,0.099698083,0,1.069141789,0.926407585,1.154072793
B0053,5,2,4,2560.688,18.30475404,1.973555856,0.000861137,0.099698083,1,1.154072793,1,1.154072793
B0053,7,3,4,2522.375,19.33942752,1.955814326,0.000886641,0.099698083,3,1.150152541,0.996603115,1.154072793
B0053,9,4,4,2488.719,18.72914321,1.997483106,0.000882022,0.099698083,5,1.130586385,0.97964911,1.154072793
B0053,11,5,4,2474.844,18.70941158,1.974695203,0.000896281,0.099698083,7,1.121790272,0.97202731,1.154072793
B0053,13,6,4,2473.875,18.63570597,1.963739794,0.000901154,0.099698083,9,1.11359824,0.964928943,1.154072793
B0053,17,7,4,2495.5,21.29230579,1.944364959,0.000895532,0.099721163,1,1.086465406,0.941418438,1.154072793
B0053,19,8,4,2481.078,21.01159959,1.947049084,0.000904819,0.099721163,3,1.064749357,0.922601558,1.154072793
B0053,21,9,4,2460.125,20.9399389,1.960281332,0.000907142,0.099721163,5,1.080928809,0.936620996,1.154072793
B0053,23,10,4,2440.547,19.28383684,1.960599554,0.000914367,0.099721163,7,1.085275204,0.940387132,1.154072793
B0053,25,11,4,2449.922,21.1013917,1.959504855,0.000911382,0.099721163,9,1.050479993,0.910237205,1.154072793
B0053,29,12,4,2408.781,18.64340722,1.98458582,0.000910713,0.100592242,1,1.085355018,0.940456291,1.154072793
B0053,31,13,4,2442.547,21.31367797,1.944670916,0.000920384,0.100592242,3,1.050839569,0.910548776,1.154072793
B0053,33,14,4,2420.671,20.9281198,1.969276652,0.000918238,0.100592242,5,1.060906788,0.919271986,1.154072793
B0053,35,15,4,2409.906,19.93078696,1.991566827,0.000913254,0.100592242,7,1.070582461,0.927655922,1.154072793
B0053,37,16,4,2416.672,21.02205746,1.95886809,0.000924119,0.100592242,9,1.024036666,0.887324155,1.154072793
B0053,41,17,4,2395.75,19.09162253,1.983688027,0.000915891,0.099401544,1,1.067095725,0.924634678,1.154072793
B0053,43,18,4,2410.688,21.30570494,1.968810245,0.000922387,0.099401544,3,1.027923785,0.89069233,1.154072793
B0053,45,19,4,2402.125,21.06885524,1.940239319,0.000937258,0.099401544,5,1.03254264,0.894694552,1.154072793
B0053,47,20,4,2355.265,19.04038268,1.976361618,0.000940642,0.099401544,7,1.055948785,0.914975894,1.154072793
B0053,49,21,4,2396.719,21.22988294,1.958878972,0.00093206,0.099401544,9,1.044531383,0.905082755,1.154072793
B0053,53,22,4,2442.344,20.9498097,1.986681745,0.000886451,0.10146645,1,1.035313907,0.897095845,1.154072793
B0053,57,23,4,2444.703,20.12299689,1.960538225,0.000907017,0.101117717,1,1.076341053,0.932645722,1.154072793
B0053,59,24,4,2412.25,20.90631309,1.990417588,0.00091243,0.101117717,3,1.035222314,0.89701648,1.154072793
B0053,61,25,4,2403.234,21.20076254,1.981774573,0.000919674,0.101117717,5,1.051428706,0.911059261,1.154072793
B0053,63,26,4,2361.047,20.01669492,1.99863785,0.000928671,0.101117717,7,1.060332935,0.918774744,1.154072793
B0053,65,27,4,2392.468,21.30088855,1.947553204,0.000938329,0.101117717,9,1.023696646,0.887029529,1.154072793
B0053,69,28,4,2373.89,19.85910395,1.997178667,0.000918319,0.102176282,1,1.046588467,0.906865211,1.154072793
B0053,71,29,4,2383.234,21.37106279,1.954304861,0.000938899,0.102176282,3,1.003112168,0.869193151,1.154072793
B0053,73,30,4,2342.453,20.12147373,1.972812168,0.000947161,0.102176282,5,1.046157894,0.906492121,1.154072793
B0053,75,31,4,2359.296,21.37550479,1.993265478,0.000932159,0.102176282,7,1.015626351,0.880036647,1.154072793
B0053,77,32,4,2345.453,20.75519908,1.967730537,0.000948072,0.102176282,9,1.025005489,0.888163637,1.154072793
B0053,81,33,4,2360.172,21.49510853,1.964677187,0.000937279,0.101904538,1,0.980133163,0.849281925,1.154072793
B0053,83,34,4,2315.407,19.65097616,1.984296796,0.00095314,0.101904538,3,1.036777776,0.898364282,1.154072793
B0053,85,35,4,2322.156,18.85601423,1.951978649,0.000964609,0.101904538,5,1.026830062,0.889744623,1.154072793
B0053,87,36,4,2327.157,19.66943681,1.999120029,0.000942295,0.101904538,7,1.015037966,0.879526813,1.154072793
B0053,89,37,4,2335,21.13884569,1.991915801,0.000942303,0.101904538,9,0.990461474,0.85823137,1.154072793
B0053,93,38,4,2329.375,19.28804792,1.945591412,0.000957936,0.102172558,1,1.014576517,0.879126969,1.154072793
B0053,95,39,4,2333.875,21.32680133,1.974560984,0.000950065,0.102172558,3,0.981130894,0.850146455,1.154072793
B0053,97,40,4,2317.453,20.84260661,1.945088918,0.000969152,0.102172558,5,1.004168743,0.87010867,1.154072793
B0053,99,41,4,2295.109,18.56010936,1.954164475,0.00097476,0.102172558,7,1.007820488,0.873272894,1.154072793
B0053,101,42,4,2326.657,21.59240098,1.935548354,0.000969856,0.102172558,9,0.982454133,0.851293037,1.154072793
B0053,105,43,4,2479.297,20.67996232,1.981406352,0.000867585,0.10040892,1,1.109677536,0.961531667,1.154072793
B0053,109,44,4,2463.578,18.98748052,1.993141806,0.000885961,0.102771838,1,1.113680159,0.964999925,1.154072793
B0053,111,45,4,2458.812,21.62199698,1.94789437,0.000912208,0.102771838,3,1.03850091,0.899857371,1.154072793
B0053,113,46,4,2400.672,18.97365268,1.985638795,0.000918483,0.102771838,5,1.07688159,0.933114095,1.154072793
B0053,115,47,4,2396.407,20.97890032,1.949232767,0.000935485,0.102771838,7,1.072170551,0.929031997,1.154072793
B0053,117,48,4,2392.375,21.79016578,1.971670058,0.000927533,0.102771838,9,1.0124589,0.877292062,1.154072793
B0053,121,49,4,2373.687,21.25968724,1.994763011,0.00091849,0.101455423,1,1.027994486,0.890753592,1.154072793
B0053,123,50,4,2385.922,22.11367612,1.934954054,0.000945659,0.101455423,3,1.030414728,0.892850723,1.154072793
B0053,125,51,4,2345,20.51266351,1.962692159,0.000950149,0.101455423,5,1.055616327,0.91468782,1.154072793
B0053,127,52,4,2363.047,21.83824328,1.96501187,0.000942165,0.101455423,7,1.001111542,0.867459616,1.154072793
B0053,129,53,4,2316.687,19.19841243,1.998288646,0.000946402,0.101455423,9,1.046683922,0.906947922,1.154072793
B0053,133,54,4,2322,19.94793882,1.98733709,0.000942609,0.101950749,1,1.047181656,0.907379207,1.154072793
B0053,135,55,4,2357.687,22.11167709,1.933382018,0.000957973,0.101950749,3,1.010274008,0.875398861,1.154072793
B0054,1,1,4,2660.313,19.22241079,2.180853124,0.000627231,0.102182981,0,0.739935104,0.634296768,1.166544024
B0054,5,2,4,2826,19.1335084,2.185728355,0.000695131,0.102182981,1,1.166544024,1,1.166544024
B0054,7,3,4,2818.578,19.24643933,2.191704472,0.000705772,0.102182981,3,1.105252146,0.947458581,1.166544024
B0054,9,4,4,2713.812,25.27434489,2.194436684,0.000733058,0.102182981,5,1.096030226,0.939553247,1.166544024
B0054,11,5,4,2786.578,17.91272652,2.174480208,0.000719546,0.102182981,7,1.075445069,0.921906972,1.166544024
B0054,13,6,4,2667.89,25.39913025,2.199195658,0.000744793,0.102182981,9,1.065549353,0.913424038,1.166544024
B0054,17,7,4,2530.172,19.95849573,2.195382287,0.000777649,0.102854712,1,1.056836858,0.9059554,1.166544024
B0054,19,8,4,2446.062,22.3455512,2.186961493,0.000817296,0.102854712,3,1.044906445,0.895728257,1.166544024
B0054,21,9,4,2713.25,18.34644067,2.179289934,0.000738743,0.102854712,5,1.045836398,0.896525443,1.166544024
B0054,23,10,4,2676.578,19.77678657,2.196049139,0.000743723,0.102854712,7,1.018187921,0.872824257,1.166544024
B0054,25,11,4,2394.734,22.52028418,2.19424768,0.000832197,0.102854712,9,1.022640923,0.876641517,1.166544024
B0054,29,12,4,2673,17.54568061,2.190748129,0.000740744,0.100212468,1,1.038909619,0.89058758,1.166544024
B0054,31,13,4,2619.578,22.73011488,2.185877355,0.000764039,0.100212468,3,1.017325035,0.872084563,1.166544024
B0054,33,14,4,2640.016,17.24230904,2.185498304,0.000756728,0.100212468,5,1.033183912,0.885679315,1.166544024
B0054,35,15,4,2621.187,17.67282229,2.169486416,0.000769762,0.100212468,7,1.009523212,0.865396583,1.166544024
B0054,37,16,4,2616.453,24.83365687,2.199160929,0.000759936,0.100212468,9,0.986248326,0.845444583,1.166544024
B0054,41,17,4,2565.109,23.8148699,2.169468942,0.000779068,0.098869568,1,1.008004832,0.864094977,1.166544024
B0054,43,18,4,2532.531,23.28615802,2.189366386,0.000787115,0.098869568,3,1.015338776,0.870381876,1.166544024
B0054,45,19,4,2556.593,22.85768828,2.19381085,0.000778219,0.098869568,5,1.010678685,0.866387092,1.166544024
B0054,47,20,4,2577.891,17.07444,2.195354018,0.000767583,0.098869568,7,1.010409657,0.866156473,1.166544024
B0054,49,21,4,2572.36,25.03416064,2.175705133,0.000781982,0.098869568,9,0.980143332,0.840211181,1.166544024
B0054,53,22,4,2697.75,23.82931377,2.181684371,0.00072947,0.099535479,1,1.101664172,0.944382852,1.166544024
B0054,57,23,4,2683.406,18.1482959,2.186905707,0.000737972,0.100207299,1,1.082651224,0.928084326,1.166544024
B0054,59,24,4,2646.156,24.24050411,2.179863199,0.000758223,0.100207299,3,1.057500839,0.906524587,1.166544024
B0054,61,25,4,2593.531,22.93935471,2.195736837,0.000766455,0.100207299,5,1.038551733,0.890280788,1.166544024
B0054,63,26,4,2604.125,24.77112445,2.197272162,0.000762712,0.100207299,7,1.00732949,0.863516052,1.166544024
B0054,65,27,4,2588.594,17.39258921,2.186991625,0.000771002,0.100207299,9,1.016040031,0.870983015,1.166544024
B0054,69,28,4,2579.203,18.30574773,2.183994588,0.000772932,0.100365505,1,1.015831964,0.870804653,1.166544024
B0054,71,29,4,2555.453,19.84960178,2.197415514,0.000778743,0.100365505,3,1.00153838,0.858551721,1.166544024
B0054,73,30,4,2525.609,23.69788738,2.194479657,0.000789077,0.100365505,5,0.981248862,0.841158878,1.166544024
B0054,75,31,4,2536.172,17.63937099,2.195826891,0.000783657,0.100365505,7,0.998741603,0.856154232,1.166544024
B0054,77,32,4,2536.204,24.85575941,2.180729126,0.000791163,0.100365505,9,0.958401423,0.8215733,1.166544024
B0054,81,33,4,2488.86,22.6335736,2.198606902,0.000791519,0.097951484,1,0.980084613,0.840160845,1.166544024
B0054,83,34,4,2518.547,18.24210091,2.178492153,0.000796195,0.097951484,3,0.97203722,0.833262354,1.166544024
B0054,85,35,4,2485.766,23.45958711,2.193160532,0.000802313,0.097951484,5,0.969320281,0.830933305,1.166544024
B0054,87,36,4,2506.718,24.87318926,2.197115845,0.000792731,0.097951484,7,0.947978639,0.812638546,1.166544024
B0054,89,37,4,2459.297,22.57895105,2.192446181,0.000809753,0.097951484,9,0.963851957,0.826245677,1.166544024
B0054,93,38,4,2488.734,18.15587616,2.175004584,0.000801426,0.099783061,1,0.96823367,0.830001826,1.166544024
B0054,95,39,4,2491.375,24.74573756,2.190635616,0.00080151,0.099783061,3,0.940702086,0.806400844,1.166544024
B0054,97,40,4,2467.328,20.86450097,2.196922604,0.000805224,0.099783061,5,0.961844208,0.824524568,1.166544024
B0054,99,41,4,2466.125,18.59367692,2.188259141,0.000810042,0.099783061,7,0.933234014,0.799998967,1.166544024
B0054,101,42,4,2459.313,24.59721285,2.168281887,0.00082118,0.099783061,9,0.931345474,0.798380048,1.166544024
B0054,105,43,4,2559.125,24.1317871,2.187734,0.000765014,0.100478299,1,0.99764291,0.855212396,1.166544024
B0054,109,44,4,2534.156,23.61219491,2.158914847,0.000792817,0.09976414,1,0.983331526,0.842944206,1.166544024
B0054,111,45,4,2521.985,18.3558234,2.191346996,0.000789675,0.09976414,3,0.990437006,0.849035258,1.166544024
B0054,113,46,4,2503.172,24.73342335,2.188758539,0.000798391,0.09976414,5,0.949987134,0.814360294,1.166544024
B0054,115,47,4,2474.344,24.17256634,2.198239401,0.000802406,0.09976414,7,0.952602784,0.816602515,1.166544024
B0054,117,48,4,2349.64,23.99040081,2.17968055,0.000804974,0.09976414,9,0.885017518,0.758666197,1.166544024
