Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH
B0046,49,19,4,5166.812,14.3496401,2.165968185,0.000384193,0.077714119,1,1.361577891,0.787841096
B0046,53,21,4,5340.281,13.72001043,2.199378116,0.000370669,0.077714119,5,1.410028202,0.815875589
B0046,55,22,4,5103,14.21457867,2.170953459,0.000393169,0.077714119,7,1.339567137,0.775105155
B0046,57,23,4,5051.172,13.72061851,2.170562528,0.000397194,0.077714119,9,1.329151549,0.769078449
B0046,61,24,4,5027.563,14.30704958,2.176262775,0.000392347,0.078217825,1,1.318168703,0.762723516
B0046,63,25,4,4993.765,13.73206507,2.160319623,0.000403655,0.078217825,3,1.312423708,0.759399326
B0046,65,26,4,4962.469,14.55015384,2.144904732,0.000409186,0.078217825,5,1.299323753,0.751819383
B0046,67,27,4,4907.859,14.43702952,2.196218584,0.000403243,0.078217825,7,1.287748304,0.745121555
B0046,69,28,4,4888.656,14.36400092,2.169183841,0.000410404,0.078217825,9,1.286528274,0.744415617
B0046,73,29,4,4866.25,14.69334984,2.194755997,0.000400968,0.079503701,1,1.271963639,0.735988175
B0046,75,30,4,4836.125,14.05801659,2.187717988,0.000410922,0.079503701,3,1.271449535,0.735690702
B0046,77,31,4,4801.485,13.77915257,2.150823077,0.00042171,0.079503701,5,1.261542388,0.729958194
B0046,79,32,4,4760.938,14.38373911,2.190167788,0.000416849,0.079503701,7,1.242120162,0.718720035
B0046,81,33,4,4740.907,14.58950404,2.188514276,0.000419165,0.079503701,9,1.240253744,0.717640082
B0046,85,34,4,4914.532,13.89115462,2.163748582,0.000391366,0.078594615,1,1.285113001,0.743596706
B0046,89,35,4,4998.656,14.67309634,2.153820871,0.000398767,0.078243806,1,1.304332784,0.754717726
B0046,91,36,4,4890.015,13.89696737,2.185687362,0.000406813,0.078243806,3,1.277863904,0.739402208
B0046,93,37,4,4842.11,13.90854362,2.158658595,0.000416461,0.078243806,5,1.272346459,0.736209684
B0046,95,38,4,4798.281,14.61756066,2.149734467,0.000422045,0.078243806,7,1.247788395,0.721999809
B0046,97,39,4,4739.188,14.28812417,2.180494985,0.000420814,0.078243806,9,1.23524992,0.714744751
B0046,101,40,4,4733.156,14.87586893,2.158393114,0.000419698,0.079400674,1,1.229251292,0.711273803
B0046,103,41,4,4670.61,13.88017981,2.197308417,0.000423333,0.079400674,3,1.223890911,0.70817216
B0046,105,42,4,4635,14.63196168,2.194834923,0.000427076,0.079400674,5,1.205423324,0.697486379
B0046,107,43,4,4615.86,14.76816421,2.153169565,0.000437734,0.079400674,7,1.195782409,0.691907918
B0046,109,44,4,4580.75,15.03793804,2.178907747,0.000435613,0.079400674,9,1.19007295,0.68860429
B0046,113,45,4,4557.406,14.29014113,2.167136144,0.00043338,0.081017881,1,1.179201763,0.682313965
B0046,115,46,4,4524.032,13.99645023,2.175632257,0.000441589,0.081017881,3,1.169504033,0.676702629
B0046,117,47,4,4502.938,14.93508243,2.199283556,0.000438437,0.081017881,5,1.167723768,0.675672526
B0046,119,48,4,4483.094,14.99164974,2.176786995,0.000445629,0.081017881,7,1.157925615,0.670003083
B0046,121,49,4,4448.36,14.81184637,2.198838214,0.000444152,0.081017881,9,1.149981281,0.665406305
B0046,125,50,4,4440.531,14.2475559,2.165246924,0.000444803,0.081960423,1,1.150285902,0.665582566
B0046,127,51,4,4416.547,14.33224001,2.159522239,0.000455765,0.081960423,3,1.134945227,0.656706089
B0046,129,52,4,4382.937,14.27687164,2.183197257,0.000453831,0.081960423,5,1.138096096,0.658529256
B0046,131,53,4,4347.453,13.77731097,2.191895759,0.000456053,0.081960423,7,1.123711172,0.6502058
B0046,137,55,4,4746.5,14.96165525,2.198908641,0.00040089,0.081325313,1,1.214119211,0.702518024
B0046,141,56,4,4679.156,14.62212486,2.175961243,0.000420436,0.080893514,1,1.211944798,0.701259857
B0046,143,57,4,4596.578,14.18116299,2.174084381,0.000435171,0.080893514,3,1.197124868,0.692684696
B0046,145,58,4,4544.641,13.9892849,2.169928689,0.000440929,0.080893514,5,1.182289215,0.684100438
B0046,147,59,4,4526.938,15.04260154,2.156582053,0.000445712,0.080893514,7,1.164533668,0.673826659
B0046,149,60,4,4487.438,15.02742107,2.159229413,0.000448998,0.080893514,9,1.153555957,0.667474696
B0046,153,61,4,4513.312,14.57739672,2.198183651,0.000419026,0.082349572,1,1.16019871,0.67131835
B0046,157,62,4,4568.438,15.36587843,2.172247401,0.000431262,0.080851664,1,1.171171631,0.677667541
B0046,159,63,4,4499.656,15.29268404,2.167855498,0.000445853,0.080851664,3,1.156341027,0.669086204
B0046,161,64,4,4430.984,14.69890226,2.197413864,0.000446118,0.080851664,5,1.141082456,0.660257235
B0046,163,65,4,4411.141,15.06678867,2.180885905,0.000451795,0.080851664,7,1.13523836,0.656875702
B0046,169,67,4,4883.312,14.88444321,2.163435055,0.000401161,0.082495335,1,1.253084786,0.725064425
B0046,173,68,4,4663.907,14.45439212,2.183932311,0.000420225,0.082532023,1,1.205045359,0.697267679
B0046,175,69,4,4581.328,14.17293917,2.196284886,0.000431652,0.082532023,3,1.191198602,0.689255619
B0046,177,70,4,4553.031,14.79784366,2.15265446,0.000443965,0.082532023,5,1.174638174,0.679673365
B0046,179,71,4,4486.5,14.86814851,2.196331478,0.000440787,0.082532023,7,1.155543205,0.668624565
B0046,181,72,4,4450.625,14.05163106,2.189500804,0.000446007,0.082532023,9,1.153804117,0.667618288
B0047,1,1,4,6436.141,12.37681588,2.470611867,0.000275965,0.053191859,0,1.674304745,1
B0047,5,2,4,5650.265,11.31490332,2.477661652,0.000302459,0.053191859,1,1.524366211,0.910447286
B0047,7,3,4,5590.907,11.62452819,2.470709873,0.00030929,0.053191859,3,1.508076297,0.900717926
B0047,9,4,4,5543.61,11.09292388,2.465457801,0.000312813,0.053191859,5,1.483557796,0.886073936
B0047,11,5,4,5499.046,11.02097915,2.465765118,0.00031526,0.053191859,7,1.467139167,0.876267699
B0047,13,6,4,5461.219,11.05909419,2.47004828,0.00031657,0.053191859,9,1.448858157,0.865349132
B0047,17,7,4,5451.281,11.87702866,2.484128874,0.000308033,0.055125054,1,1.445853418,0.863554513
B0047,21,8,4,5468.062,11.55925086,2.48303475,0.00031067,0.052812822,1,1.431118266,0.854753754
B0047,23,9,4,5411.297,11.34743714,2.498303364,0.000314071,0.052812822,3,1.419274552,0.847679944
B0047,25,10,4,5369.703,11.69326906,2.498511574,0.000316454,0.052812822,5,1.399997422,0.836166431
B0047,27,11,4,5327.406,11.55744173,2.491937558,0.000320112,0.052812822,7,1.388515669,0.829308806
B0047,29,12,4,5299.266,11.66740777,2.468306842,0.000326346,0.052812822,9,1.365223467,0.81539724
B0047,33,13,4,5367.172,11.31101634,2.479195639,0.00031193,0.053534245,1,1.406044227,0.839777963
B0047,37,14,4,5406.812,11.17560392,2.493373783,0.000312115,0.058584904,1,1.405754161,0.839604717
B0047,39,15,4,5353.094,11.15023736,2.491571322,0.000318784,0.058584904,3,1.386766288,0.828263966
B0047,41,16,4,5280.031,11.81131136,2.471859124,0.000326852,0.058584904,5,1.370505306,0.818551886
B0047,43,17,4,5248.593,11.69980302,2.488914813,0.00032543,0.058584904,7,1.349743111,0.806151399
B0047,45,18,4,5203.375,11.23401786,2.472852534,0.000331203,0.058584904,9,1.325153337,0.79146484
B0047,49,19,4,5166.812,11.72963224,2.482218994,0.00032787,0.058089441,1,1.311194387,0.783127678
B0047,53,21,4,5340.281,12.18616299,2.48126429,0.000321813,0.058089441,5,1.339423441,0.799987843
B0047,55,22,4,5103,11.14740948,2.487540188,0.000334765,0.058089441,7,1.284915714,0.767432403
B0047,57,23,4,5051.172,11.68101496,2.490758238,0.000337472,0.058089441,9,1.281719159,0.76552322
B0047,61,24,4,5027.563,11.29683746,2.493163832,0.000334337,0.058893561,1,1.260005164,0.752554258
B0047,63,25,4,4993.765,11.8823986,2.479240941,0.000343572,0.058893561,3,1.266070386,0.756176789
B0047,65,26,4,4962.469,11.79170576,2.491526534,0.00034323,0.058893561,5,1.241359029,0.741417614
B0047,67,27,4,4907.859,11.72661604,2.495727313,0.000346074,0.058893561,7,1.22988737,0.734566019
B0047,69,28,4,4888.656,12.46463176,2.497974212,0.000346887,0.058893561,9,1.228088615,0.733491689
B0047,73,29,4,4866.25,11.86354775,2.495109477,0.000344573,0.06065747,1,1.213985719,0.725068553
B0047,75,30,4,4836.125,12.46083279,2.485195635,0.000353319,0.06065747,3,1.217343506,0.727074035
B0047,77,31,4,4801.485,12.21363914,2.487330848,0.00035542,0.06065747,5,1.207344594,0.721102056
B0047,79,32,4,4760.938,11.53478499,2.488620645,0.000358065,0.06065747,7,1.188040492,0.709572434
B0047,81,33,4,4740.907,12.42977503,2.476969144,0.000362082,0.06065747,9,1.18630475,0.708535739
B0047,85,34,4,4914.532,12.42832307,2.479005495,0.000338487,0.065507182,1,1.261393547,0.753383487
B0047,89,35,4,4998.656,12.48741336,2.479600589,0.000339047,0.064050183,1,1.264824616,0.755432737
B0047,91,36,4,4890.015,11.34373407,2.468373638,0.000353084,0.064050183,3,1.246649455,0.744577389
B0047,93,37,4,4842.11,12.64165335,2.497016494,0.000350614,0.064050183,5,1.233392415,0.736659452
B0047,95,38,4,4798.281,11.96993769,2.475174087,0.000358243,0.064050183,7,1.212925007,0.72443503
B0047,97,39,4,4739.188,11.43839948,2.499811739,0.000357572,0.064050183,9,1.19991066,0.716662044
B0047,101,40,4,4733.156,12.14444141,2.494550023,0.000354405,0.065833351,1,1.190255904,0.710895617
B0047,103,41,4,4670.61,12.67224284,2.477337702,0.00036756,0.065833351,3,1.18925638,0.710298638
B0047,105,42,4,4635,11.98478527,2.47832538,0.000370041,0.065833351,5,1.167069685,0.69704735
B0047,107,43,4,4615.86,12.101959,2.494831088,0.000367855,0.065833351,7,1.16153484,0.693741593
B0047,109,44,4,4580.75,12.39697476,2.495678141,0.000370636,0.065833351,9,1.155556384,0.690170883
B0047,113,45,4,4557.406,11.45511522,2.472930813,0.000372358,0.068787809,1,1.148852467,0.686166882
B0047,115,46,4,4524.032,11.39345447,2.494578415,0.000375289,0.068787809,3,1.143572987,0.683013645
B0047,117,47,4,4502.938,12.6352726,2.492546799,0.000377548,0.068787809,5,1.141801538,0.681955625
B0047,119,48,4,4483.094,12.45444631,2.475208384,0.000383258,0.068787809,7,1.136058648,0.67852561
B0047,121,49,4,4448.36,12.18400995,2.49740989,0.000381062,0.068787809,9,1.123636468,0.671106303
B0047,125,50,4,4440.531,12.84901297,2.470530853,0.000382476,0.067042457,1,1.13204989,0.676131328
B0047,127,51,4,4416.547,11.44307927,2.480060413,0.000387564,0.067042457,3,1.117010176,0.667148666
B0047,129,52,4,4382.937,12.89563377,2.482310382,0.000390105,0.067042457,5,1.12004304,0.668960082
B0047,131,53,4,4347.453,11.57390259,2.499914991,0.000389269,0.067042457,7,1.105977345,0.660559165
B0047,137,55,4,4746.5,11.98428864,2.474688108,0.000353315,0.067687003,1,1.190790237,0.711214754
B0047,141,56,4,4679.156,12.83626557,2.493601988,0.000359048,0.070681085,1,1.201238709,0.717455238
B0047,143,57,4,4596.578,12.6559873,2.479404379,0.000373101,0.070681085,3,1.190690955,0.711155456
B0047,145,58,4,4544.641,12.20963361,2.49582336,0.000373701,0.070681085,5,1.176437573,0.702642441
B0047,147,59,4,4526.938,12.78013401,2.483498082,0.000377892,0.070681085,7,1.162811037,0.694503818
B0047,149,60,4,4487.438,12.658108,2.492039294,0.000379338,0.070681085,9,1.151615284,0.68781701
B0047,153,61,4,4513.312,13.24936802,2.488243242,0.000367383,0.072161644,1,1.15836735,0.691849768
B0047,157,62,4,4568.438,13.10253752,2.498187335,0.000366467,0.072065784,1,1.169228529,0.698336747
B0047,159,63,4,4499.656,13.01915602,2.498221337,0.000376801,0.072065784,3,1.158814848,0.692117042
B0047,161,64,4,4430.984,12.61225718,2.471599721,0.000388589,0.072065784,5,1.143958815,0.683244086
B0047,163,65,4,4411.141,12.96880585,2.497299196,0.000384574,0.072065784,7,1.138394107,0.679920493
B0047,169,67,4,4883.312,13.12390532,2.475863859,0.000346305,0.072800527,1,1.221310285,0.729443244
B0047,173,68,4,4663.907,13.17941815,2.482088014,0.000363006,0.072783284,1,1.203106298,0.718570679
B0047,175,69,4,4581.328,12.74228207,2.48454596,0.00037339,0.072783284,3,1.189714711,0.710572382
B0047,177,70,4,4553.031,13.23162562,2.481724015,0.000376256,0.072783284,5,1.177422569,0.703230743
B0047,179,71,4,4486.5,12.85792054,2.47568246,0.000383102,0.072783284,7,1.158443027,0.691894968
B0047,181,72,4,4450.625,12.67528069,2.499208724,0.000380839,0.072783284,9,1.156708752,0.690859149
B0048,1,1,4,6436.141,10.85194413,2.687606541,0.000238665,0.074862427,0,1.657995579,1
B0048,5,2,4,5650.265,10.82946895,2.683542796,0.000261635,0.074862427,1,1.507693348,0.909347025
B0048,7,3,4,5590.907,11.05344414,2.676997986,0.000268019,0.074862427,3,1.498922334,0.904056894
B0048,9,4,4,5543.61,10.5823793,2.693438415,0.0002672,0.074862427,5,1.47829195,0.891613927
B0048,11,5,4,5499.046,10.22776269,2.696759174,0.000268771,0.074862427,7,1.461856891,0.88170132
B0048,13,6,4,5461.219,10.4481667,2.685547548,0.000272643,0.074862427,9,1.450959271,0.875128552
B0048,17,7,4,5451.281,11.08764557,2.691750204,0.000265895,0.074896439,1,1.451746997,0.87560366
B0048,21,8,4,5468.062,10.3315259,2.689384376,0.000268582,0.075769269,1,1.444392866,0.871168105
B0048,23,9,4,5411.297,10.69547312,2.685554084,0.000275055,0.075769269,3,1.432738324,0.864138808
B0048,25,10,4,5369.703,10.5886143,2.689152622,0.000276478,0.075769269,5,1.417241201,0.854791906
B0048,27,11,4,5327.406,10.71076117,2.678956109,0.000280427,0.075769269,7,1.405755994,0.847864742
B0048,29,12,4,5299.266,10.5268629,2.688287423,0.000280179,0.075769269,9,1.390270627,0.83852493
B0048,33,13,4,5367.172,10.68071436,2.680621623,0.000270661,0.075332203,1,1.419665931,0.856254352
B0048,37,14,4,5406.812,10.47930484,2.693587842,0.000270597,0.076414715,1,1.419056399,0.85588672
B0048,39,15,4,5353.094,10.37858104,2.690544715,0.000276918,0.076414715,3,1.404272357,0.846969904
B0048,41,16,4,5280.031,10.85148472,2.688951248,0.000280942,0.076414715,5,1.391614049,0.839335199
B0048,43,17,4,5248.593,10.70498212,2.676742399,0.000284799,0.076414715,7,1.374961835,0.829291617
B0048,45,18,4,5203.375,10.2682816,2.69275226,0.000284308,0.076414715,9,1.354515571,0.8169597
B0048,49,19,4,5166.812,10.42028909,2.696100719,0.000281885,0.076948968,1,1.344022307,0.810630815
B0048,53,21,4,5340.281,11.02593355,2.681375274,0.000280031,0.076948968,5,1.372384476,0.827737114
B0048,55,22,4,5103,10.1962899,2.694675297,0.00028944,0.076948968,7,1.318410575,0.795183408
B0048,57,23,4,5051.172,10.67776116,2.695470005,0.000292314,0.076948968,9,1.31127276,0.790878321
B0048,61,24,4,5027.563,10.19760568,2.696945914,0.000289235,0.081201054,1,1.297017242,0.782280277
B0048,63,25,4,4993.765,10.81758382,2.678219558,0.00029895,0.081201054,3,1.299521953,0.783790964
B0048,65,26,4,4962.469,10.51607279,2.692990155,0.000297718,0.081201054,5,1.282615407,0.773593985
B0048,67,27,4,4907.859,10.54969706,2.684969782,0.000302472,0.081201054,7,1.275289015,0.76917516
B0048,69,28,4,4888.656,11.26265137,2.683607358,0.000304083,0.081201054,9,1.273557247,0.768130665
B0048,73,29,4,4866.25,10.67022537,2.68804965,0.000300202,0.078869566,1,1.259411433,0.759598788
B0048,75,30,4,4836.125,11.29025276,2.686624584,0.000306784,0.078869566,3,1.263163259,0.761861656
B0048,77,31,4,4801.485,10.97335006,2.698617918,0.0003065,0.078869566,5,1.249171731,0.753422836
B0048,79,32,4,4760.938,10.33914893,2.699107326,0.000308835,0.078869566,7,1.233984348,0.744262749
B0048,81,33,4,4740.907,11.22843469,2.683554833,0.000313567,0.078869566,9,1.240031992,0.747910313
B0048,85,34,4,4914.532,11.14218702,2.681569834,0.000293695,0.079982671,1,1.303708572,0.786316072
B0048,89,35,4,4998.656,11.26678333,2.683679056,0.000293601,0.078832782,1,1.315055963,0.793160114
B0048,91,36,4,4890.015,10.42585253,2.68265487,0.000304214,0.078832782,3,1.28887383,0.777368677
B0048,93,37,4,4842.11,11.2160291,2.682384468,0.000307427,0.078832782,5,1.28771376,0.776668995
B0048,95,38,4,4798.281,10.78209946,2.686240487,0.000309107,0.078832782,7,1.267337999,0.7643796
B0048,97,39,4,4739.188,10.32120294,2.696928163,0.00031096,0.078832782,9,1.250594346,0.754280869
B0048,101,40,4,4733.156,10.970704,2.697244349,0.000306877,0.078606616,1,1.248713118,0.753146229
B0048,103,41,4,4670.61,11.12118237,2.682663773,0.000318561,0.078606616,3,1.248002326,0.752717523
B0048,105,42,4,4635,10.80536867,2.689756595,0.000319384,0.078606616,5,1.230089524,0.741913633
B0048,107,43,4,4615.86,10.90427632,2.685115052,0.000321476,0.078606616,7,1.224419712,0.738493955
B0048,109,44,4,4580.75,11.17754958,2.691698679,0.00032266,0.078606616,9,1.218668285,0.735025051
B0048,113,45,4,4557.406,10.37553212,2.688395998,0.000320226,0.079276839,1,1.203786524,0.726049296
B0048,115,46,4,4524.032,10.31409256,2.696650927,0.000325534,0.079276839,3,1.19476423,0.720607609
B0048,117,47,4,4502.938,11.36743186,2.696969739,0.000327163,0.079276839,5,1.205209189,0.72690736
B0048,119,48,4,4483.094,11.0695455,2.696708746,0.000328616,0.079276839,7,1.195574659,0.72109641
B0048,121,49,4,4448.36,10.97733163,2.69194703,0.000332152,0.079276839,9,1.18884971,0.717040338
B0048,125,50,4,4440.531,11.25041371,2.686563173,0.00032882,0.080639665,1,1.191560525,0.718675333
B0048,127,51,4,4416.547,10.26191333,2.696173744,0.000333328,0.080639665,3,1.172658715,0.707274935
B0048,129,52,4,4382.937,11.20945139,2.687805922,0.000337952,0.080639665,5,1.184113387,0.714183682
B0048,131,53,4,4347.453,10.39465599,2.695442723,0.000338997,0.080639665,7,1.157682512,0.698242219
B0048,137,55,4,4746.5,10.7188083,2.686112126,0.000305331,0.079062708,1,1.259355851,0.759565265
B0048,141,56,4,4679.156,11.26754304,2.681696154,0.000313936,0.080369122,1,1.265883375,0.763502262
B0048,143,57,4,4596.578,10.97721549,2.693526089,0.000321341,0.080369122,3,1.247259867,0.752269718
B0048,145,58,4,4544.641,10.69898093,2.681909895,0.000327637,0.080369122,5,1.232808747,0.7435537
B0048,147,59,4,4526.938,11.20077878,2.683656983,0.000328504,0.080369122,7,1.231959278,0.743041353
B0048,149,60,4,4487.438,11.06712216,2.686405542,0.000330746,0.080369122,9,1.220785786,0.736302196
B0048,153,61,4,4513.312,11.21719756,2.685608364,0.000319597,0.078777288,1,1.22754413,0.74037841
B0048,157,62,4,4568.438,11.59325763,2.685972992,0.000320524,0.079917753,1,1.238678841,0.747094176
B0048,159,63,4,4499.656,11.5340473,2.68919825,0.000329209,0.079917753,3,1.228357776,0.74086915
B0048,161,64,4,4430.984,10.92572544,2.698320478,0.0003322,0.079917753,5,1.209548151,0.729524352
B0048,163,65,4,4411.141,11.3463787,2.693240203,0.000334908,0.079917753,7,1.208214207,0.7287198
B0048,169,67,4,4883.312,11.43917174,2.686611099,0.000300202,0.081652577,1,1.299873454,0.784002967
B0048,173,68,4,4663.907,11.14724017,2.699083136,0.000311517,0.080050825,1,1.269122065,0.765455639
B0048,175,69,4,4581.328,10.83128558,2.69071347,0.000323105,0.080050825,3,1.255514463,0.757248378
B0048,177,70,4,4553.031,11.23629315,2.684500861,0.000326515,0.080050825,5,1.251987693,0.755121249
B0048,179,71,4,4486.5,11.08616968,2.687835669,0.000330556,0.080050825,7,1.2374982,0.746382087
B0048,181,72,4,4450.625,10.75191262,2.690437365,0.000332646,0.080050825,9,1.223127397,0.73771451
B0049,1,1,4,1713.235,16.38072592,1.992540128,0.001081982,0.043338542,0,0.858372722,1
B0049,5,2,4,3170.984,20.8241323,1.988255932,0.00068558,0.043338542,1,1.420905715,1.655348171
B0049,7,3,4,3135.344,22.12714249,1.999572793,0.000698974,0.043338542,3,1.372852133,1.599365985
B0049,9,4,4,3049.781,17.45530916,1.97139597,0.000727982,0.043338542,5,1.364374249,1.589489291
B0049,11,5,4,4565.859,20.09630982,1.973516553,0.000545123,0.043338542,7,2.378643731,2.77110825
B0049,15,6,4,5428.594,20.5305297,1.97790632,0.000404928,0.063817371,1,1.060535797,1.235518988
B0049,17,7,4,2646.797,19.60550727,1.999505796,0.000828415,0.063817371,3,1.006993238,1.173142171
B0049,19,8,4,2705.594,21.57829235,1.999867688,0.000810199,0.063817371,5,0.929877533,1.083302754
B0049,21,9,4,2627.828,21.33341168,1.994241261,0.000836315,0.063817371,7,0.923237703,1.075567384
B0049,23,10,4,2981.312,18.65094644,1.988792983,0.00073866,0.063817371,9,0.905327912,1.054702566
B0049,27,11,4,1941.797,21.20669164,1.993949632,0.001121505,0.082348913,1,0.859584836,1.001412107
B0049,29,12,4,2663.625,21.32957014,1.997025506,0.000823544,0.082348913,3,0.836961429,0.97505595
B0049,31,13,4,2862.25,18.6159588,1.990570709,0.000768366,0.082348913,5,0.845682419,0.98521586
B0049,33,14,4,1894.485,22.13176066,1.987424371,0.001162927,0.082348913,7,0.807121401,0.940292463
B0049,35,15,4,1799.25,21.0797561,1.989251737,0.001222183,0.082348913,9,0.782074436,0.911112873
B0049,39,16,4,1741.204,19.66472405,1.986891187,0.001249636,0.08161887,1,0.795301944,0.926522855
B0049,43,18,4,1899.218,22.34780917,1.996058976,0.001144263,0.08161887,5,0.775205115,0.903110148
B0049,45,19,4,2305.25,19.41196098,1.981124258,0.000956813,0.08161887,7,0.77118659,0.898428586
B0049,47,20,4,1690.594,19.0746088,1.991234767,0.001299613,0.08161887,9,0.758509891,0.883660294
B0049,51,21,4,1800.421,22.60767117,1.992352749,0.001204723,0.069975786,1,0.734938649,0.856199912
B0049,53,22,4,1633.25,19.00328164,1.996089795,0.001341141,0.069975786,3,0.736675803,0.858223689
B0049,55,23,4,1737.172,22.1015458,1.999996394,0.001259727,0.069975786,5,0.70939466,0.826441291
B0049,57,24,4,1614.406,19.70296346,1.991154003,0.001359175,0.069975786,7,0.718646501,0.83721964
B0049,59,25,4,1708.86,22.29365528,1.992429135,0.001284566,0.069975786,9,0.691388523,0.80546423
B0051,1,1,4,1713.235,17.93303975,2.469359677,0.000776702,0.063884445,0,0.64347356,1
B0051,5,2,4,3170.984,17.97953483,2.49439811,0.00052726,0.063884445,1,1.293180462,2.009687022
B0051,7,3,4,3135.344,16.97627369,2.49373769,0.000543506,0.063884445,3,1.228894026,1.909781696
B0051,9,4,4,3049.781,18.15291521,2.484825204,0.00056275,0.063884445,5,1.203903179,1.870944285
B0051,11,5,4,4565.859,20.74350642,2.481006838,0.000433551,0.063884445,7,2.330873479,3.622329843
B0051,15,6,4,5428.594,19.4289646,2.498914401,0.000310329,0.079318212,1,1.009280882,1.568488505
B0051,17,7,4,2646.797,18.95414558,2.490980042,0.000646156,0.079318212,3,0.95656599,1.486566114
B0051,19,8,4,2705.594,17.46870907,2.494677279,0.000631185,0.079318212,5,0.901956291,1.401699072
B0051,21,9,4,2627.828,19.15366041,2.499063053,0.000648958,0.079318212,7,0.889790667,1.382792895
B0051,23,10,4,2981.312,16.52477794,2.491101314,0.000574313,0.079318212,9,0.883071704,1.372351187
B0051,27,11,4,1941.797,17.11375752,2.487899627,0.000875497,0.075256061,1,0.843127035,1.31027456
B0051,29,12,4,2663.625,17.63739523,2.492884301,0.000642451,0.075256061,3,0.826559103,1.28452691
B0051,31,13,4,2862.25,18.52236924,2.499360991,0.000595076,0.075256061,5,0.835268155,1.298061345
B0051,33,14,4,1894.485,18.39923328,2.498094047,0.000900692,0.075256061,7,0.802571946,1.247249299
B0051,35,15,4,1799.25,17.27537208,2.495501924,0.000950467,0.075256061,9,0.783921878,1.218265874
B0051,39,16,4,1741.204,16.60444519,2.490477437,0.000975311,0.078180228,1,0.791076349,1.229384389
B0051,43,18,4,1899.218,17.6825189,2.491598912,0.000890156,0.078180228,5,0.765453827,1.189565314
B0051,45,19,4,2305.25,16.94512387,2.486907154,0.000740778,0.078180228,7,0.773177348,1.20156817
B0051,47,20,4,1690.594,17.54517639,2.499952602,0.001004058,0.078180228,9,0.760529378,1.181912397
B0051,51,21,4,1800.421,18.87023709,2.499721098,0.000938552,0.082221734,1,0.737643032,1.146345519
B0051,53,22,4,1633.25,16.85013273,2.491516785,0.001043594,0.082221734,3,0.7391795,1.148733291
B0051,55,23,4,1737.172,18.12397456,2.496222015,0.000975327,0.082221734,5,0.701457543,1.090110902
B0051,57,24,4,1614.406,16.26047891,2.488325883,0.001046918,0.082221734,7,0.704734948,1.095204204
B0051,59,25,4,1708.86,18.15350871,2.495715251,0.000992624,0.082221734,9,0.677848894,1.053421517
B0053,1,1,4,2349.64,19.02185892,1.980832906,0.000894257,0.099698083,0,1.069141789,1
B0053,5,2,4,2560.688,18.30475404,1.973555856,0.000861137,0.099698083,1,1.154072793,1.079438486
B0053,7,3,4,2522.375,19.33942752,1.955814326,0.000886641,0.099698083,3,1.150152541,1.075771758
B0053,9,4,4,2488.719,18.72914321,1.997483106,0.000882022,0.099698083,5,1.130586385,1.057470952
B0053,11,5,4,2474.844,18.70941158,1.974695203,0.000896281,0.099698083,7,1.121790272,1.049243687
B0053,13,6,4,2473.875,18.63570597,1.963739794,0.000901154,0.099698083,9,1.11359824,1.041581437
B0053,17,7,4,2495.5,21.29230579,1.944364959,0.000895532,0.099721163,1,1.086465406,1.016203292
B0053,19,8,4,2481.078,21.01159959,1.947049084,0.000904819,0.099721163,3,1.064749357,0.995891628
B0053,21,9,4,2460.125,20.9399389,1.960281332,0.000907142,0.099721163,5,1.080928809,1.01102475
B0053,23,10,4,2440.547,19.28383684,1.960599554,0.000914367,0.099721163,7,1.085275204,1.015090062
B0053,25,11,4,2449.922,21.1013917,1.959504855,0.000911382,0.099721163,9,1.050479993,0.98254507
B0053,29,12,4,2408.781,18.64340722,1.98458582,0.000910713,0.100592242,1,1.085355018,1.015164714
B0053,31,13,4,2442.547,21.31367797,1.944670916,0.000920384,0.100592242,3,1.050839569,0.982881392
B0053,33,14,4,2420.671,20.9281198,1.969276652,0.000918238,0.100592242,5,1.060906788,0.99229756
B0053,35,15,4,2409.906,19.93078696,1.991566827,0.000913254,0.100592242,7,1.070582461,1.001347504
B0053,37,16,4,2416.672,21.02205746,1.95886809,0.000924119,0.100592242,9,1.024036666,0.957811842
B0053,41,17,4,2395.75,19.09162253,1.983688027,0.000915891,0.099401544,1,1.067095725,0.998086256
B0053,43,18,4,2410.688,21.30570494,1.968810245,0.000922387,0.099401544,3,1.027923785,0.96144758
B0053,45,19,4,2402.125,21.06885524,1.940239319,0.000937258,0.099401544,5,1.03254264,0.965767732
B0053,47,20,4,2355.265,19.04038268,1.976361618,0.000940642,0.099401544,7,1.055948785,0.987660192
B0053,49,21,4,2396.719,21.22988294,1.958878972,0.00093206,0.099401544,9,1.044531383,0.976981158
B0053,53,22,4,2442.344,20.9498097,1.986681745,0.000886451,0.10146645,1,1.035313907,0.96835978
B0053,57,23,4,2444.703,20.12299689,1.960538225,0.000907017,0.101117717,1,1.076341053,1.006733685
B0053,59,24,4,2412.25,20.90631309,1.990417588,0.00091243,0.101117717,3,1.035222314,0.96827411
B0053,61,25,4,2403.234,21.20076254,1.981774573,0.000919674,0.101117717,5,1.051428706,0.983432429
