Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr,Charge_Rate_Proxy,Time_Since_Reset_Cycles
B0047,93,37,4,4842.11,12.64165335,2.497016494,0.000350614,0.064050183,5,1.233392415,0.7366594514429331,1.674304745,0.35061400000000004,5
B0047,95,38,4,4798.281,11.96993769,2.475174087,0.000358243,0.064050183,7,1.212925007,0.7244350292992808,1.674304745,0.358243,7
B0047,97,39,4,4739.188,11.43839948,2.499811739,0.000357572,0.064050183,9,1.19991066,0.7166620435039143,1.674304745,0.357572,9
B0047,101,40,4,4733.156,12.14444141,2.494550023,0.000354405,0.065833351,1,1.190255904,0.7108956165563516,1.674304745,0.354405,1
B0047,103,41,4,4670.61,12.67224284,2.477337702,0.00036756,0.065833351,3,1.18925638,0.7102986380176567,1.674304745,0.36756,3
B0047,105,42,4,4635.0,11.98478527,2.47832538,0.000370041,0.065833351,5,1.167069685,0.6970473496448223,1.674304745,0.370041,5
B0047,107,43,4,4615.86,12.101959,2.494831088,0.000367855,0.065833351,7,1.16153484,0.6937415924243827,1.674304745,0.367855,7
B0047,109,44,4,4580.75,12.39697476,2.495678141,0.000370636,0.065833351,9,1.155556384,0.690170882840089,1.674304745,0.37063599999999997,9
B0047,113,45,4,4557.406,11.45511522,2.472930813,0.000372358,0.068787809,1,1.148852467,0.6861668823616695,1.674304745,0.37235799999999997,1
B0047,115,46,4,4524.032,11.39345447,2.494578415,0.000375289,0.068787809,3,1.143572987,0.6830136451652952,1.674304745,0.375289,3
B0047,117,47,4,4502.938,12.6352726,2.492546799,0.000377548,0.068787809,5,1.141801538,0.6819556245120717,1.674304745,0.377548,5
B0047,119,48,4,4483.094,12.45444631,2.475208384,0.000383258,0.068787809,7,1.136058648,0.6785256097449571,1.674304745,0.383258,7
B0047,121,49,4,4448.36,12.18400995,2.49740989,0.000381062,0.068787809,9,1.123636468,0.6711063032912805,1.674304745,0.381062,9
B0047,125,50,4,4440.531,12.84901297,2.470530853,0.000382476,0.067042457,1,1.13204989,0.6761313275738223,1.674304745,0.382476,1
B0047,127,51,4,4416.547,11.44307927,2.480060413,0.000387564,0.067042457,3,1.117010176,0.6671486653404903,1.674304745,0.387564,3
B0047,129,52,4,4382.937,12.89563377,2.482310382,0.000390105,0.067042457,5,1.12004304,0.6689600822937405,1.674304745,0.39010500000000004,5
B0047,131,53,4,4347.453,11.57390259,2.499914991,0.000389269,0.067042457,7,1.105977345,0.6605591654104761,1.674304745,0.389269,7
B0047,137,55,4,4746.5,11.98428864,2.474688108,0.000353315,0.067687003,1,1.190790237,0.7112147537991957,1.674304745,0.353315,1
B0047,141,56,4,4679.156,12.83626557,2.493601988,0.000359048,0.070681085,1,1.201238709,0.7174552378157419,1.674304745,0.359048,1
B0047,143,57,4,4596.578,12.6559873,2.479404379,0.000373101,0.070681085,3,1.190690955,0.7111554563503313,1.674304745,0.37310099999999996,3
B0047,145,58,4,4544.641,12.20963361,2.49582336,0.000373701,0.070681085,5,1.176437573,0.7026424409972034,1.674304745,0.373701,5
B0047,147,59,4,4526.938,12.78013401,2.483498082,0.000377892,0.070681085,7,1.162811037,0.6945038174636482,1.674304745,0.377892,7
B0047,149,60,4,4487.438,12.658108,2.492039294,0.000379338,0.070681085,9,1.151615284,0.687817010277899,1.674304745,0.379338,9
B0047,153,61,4,4513.312,13.24936802,2.488243242,0.000367383,0.072161644,1,1.15836735,0.6918497683645997,1.674304745,0.367383,1
B0047,157,62,4,4568.438,13.10253752,2.498187335,0.000366467,0.072065784,1,1.169228529,0.6983367469343222,1.674304745,0.366467,1
B0047,159,63,4,4499.656,13.01915602,2.498221337,0.000376801,0.072065784,3,1.158814848,0.6921170422890965,1.674304745,0.376801,3
B0047,161,64,4,4430.984,12.61225718,2.471599721,0.000388589,0.072065784,5,1.143958815,0.6832440858907081,1.674304745,0.388589,5
B0047,163,65,4,4411.141,12.96880585,2.497299196,0.000384574,0.072065784,7,1.138394107,0.6799204926102029,1.674304745,0.38457399999999997,7
B0047,169,67,4,4883.312,13.12390532,2.475863859,0.000346305,0.072800527,1,1.221310285,0.7294432442165718,1.674304745,0.346305,1
B0047,173,68,4,4663.907,13.17941815,2.482088014,0.000363006,0.072783284,1,1.203106298,0.7185706793179996,1.674304745,0.363006,1
B0047,175,69,4,4581.328,12.74228207,2.48454596,0.00037339,0.072783284,3,1.189714711,0.7105723820904539,1.674304745,0.37339,3
B0047,177,70,4,4553.031,13.23162562,2.481724015,0.000376256,0.072783284,5,1.177422569,0.7032307425014196,1.674304745,0.376256,5
B0047,179,71,4,4486.5,12.85792054,2.47568246,0.000383102,0.072783284,7,1.158443027,0.6918949674242247,1.674304745,0.383102,7
B0047,181,72,4,4450.625,12.67528069,2.499208724,0.000380839,0.072783284,9,1.156708752,0.6908591494196595,1.674304745,0.380839,9
B0048,1,1,4,6436.141,10.85194413,2.687606541,0.000238665,0.074862427,0,1.657995579,1.0,1.657995579,0.238665,0
B0048,5,2,4,5650.265,10.82946895,2.683542796,0.000261635,0.074862427,1,1.507693348,0.9093470254663448,1.657995579,0.261635,1
B0048,7,3,4,5590.907,11.05344414,2.676997986,0.000268019,0.074862427,3,1.498922334,0.904056894351948,1.657995579,0.268019,3
B0048,9,4,4,5543.61,10.5823793,2.693438415,0.0002672,0.074862427,5,1.47829195,0.8916139275181988,1.657995579,0.2672,5
B0048,11,5,4,5499.046,10.22776269,2.696759174,0.000268771,0.074862427,7,1.461856891,0.881701320266307,1.657995579,0.268771,7
B0048,13,6,4,5461.219,10.4481667,2.685547548,0.000272643,0.074862427,9,1.450959271,0.8751285524386794,1.657995579,0.27264299999999997,9
B0048,17,7,4,5451.281,11.08764557,2.691750204,0.000265895,0.074896439,1,1.451746997,0.8756036598575273,1.657995579,0.265895,1
B0048,21,8,4,5468.062,10.3315259,2.689384376,0.000268582,0.075769269,1,1.444392866,0.8711681046044575,1.657995579,0.268582,1
B0048,23,9,4,5411.297,10.69547312,2.685554084,0.000275055,0.075769269,3,1.432738324,0.8641388084183788,1.657995579,0.275055,3
B0048,25,10,4,5369.703,10.5886143,2.689152622,0.000276478,0.075769269,5,1.417241201,0.8547919059318553,1.657995579,0.276478,5
B0048,27,11,4,5327.406,10.71076117,2.678956109,0.000280427,0.075769269,7,1.405755994,0.8478647421049607,1.657995579,0.280427,7
B0048,29,12,4,5299.266,10.5268629,2.688287423,0.000280179,0.075769269,9,1.390270627,0.8385249301077901,1.657995579,0.28017899999999996,9
B0048,33,13,4,5367.172,10.68071436,2.680621623,0.000270661,0.075332203,1,1.419665931,0.8562543525334695,1.657995579,0.270661,1
B0048,37,14,4,5406.812,10.47930484,2.693587842,0.000270597,0.076414715,1,1.419056399,0.8558867206726128,1.657995579,0.27059700000000003,1
B0048,39,15,4,5353.094,10.37858104,2.690544715,0.000276918,0.076414715,3,1.404272357,0.8469699043751189,1.657995579,0.276918,3
B0048,41,16,4,5280.031,10.85148472,2.688951248,0.000280942,0.076414715,5,1.391614049,0.8393351988545923,1.657995579,0.280942,5
B0048,43,17,4,5248.593,10.70498212,2.676742399,0.000284799,0.076414715,7,1.374961835,0.829291617188323,1.657995579,0.284799,7
B0048,45,18,4,5203.375,10.2682816,2.69275226,0.000284308,0.076414715,9,1.354515571,0.8169597001078615,1.657995579,0.284308,9
B0048,49,19,4,5166.812,10.42028909,2.696100719,0.000281885,0.076948968,1,1.344022307,0.8106308147158213,1.657995579,0.281885,1
B0048,53,21,4,5340.281,11.02593355,2.681375274,0.000280031,0.076948968,5,1.372384476,0.827737114249567,1.657995579,0.280031,5
B0048,55,22,4,5103.0,10.1962899,2.694675297,0.00028944,0.076948968,7,1.318410575,0.7951834080252393,1.657995579,0.28944000000000003,7
B0048,57,23,4,5051.172,10.67776116,2.695470005,0.000292314,0.076948968,9,1.31127276,0.7908783211538346,1.657995579,0.292314,9
B0048,61,24,4,5027.563,10.19760568,2.696945914,0.000289235,0.081201054,1,1.297017242,0.7822802777208129,1.657995579,0.28923499999999996,1
B0048,63,25,4,4993.765,10.81758382,2.678219558,0.00029895,0.081201054,3,1.299521953,0.7837909638961709,1.657995579,0.29895,3
B0048,65,26,4,4962.469,10.51607279,2.692990155,0.000297718,0.081201054,5,1.282615407,0.7735939849571818,1.657995579,0.297718,5
B0048,67,27,4,4907.859,10.54969706,2.684969782,0.000302472,0.081201054,7,1.275289015,0.7691751601467931,1.657995579,0.30247199999999996,7
B0048,69,28,4,4888.656,11.26265137,2.683607358,0.000304083,0.081201054,9,1.273557247,0.7681306652024553,1.657995579,0.30408300000000005,9
B0048,73,29,4,4866.25,10.67022537,2.68804965,0.000300202,0.078869566,1,1.259411433,0.7595987884114858,1.657995579,0.300202,1
B0048,75,30,4,4836.125,11.29025276,2.686624584,0.000306784,0.078869566,3,1.263163259,0.7618616569302685,1.657995579,0.306784,3
B0048,77,31,4,4801.485,10.97335006,2.698617918,0.0003065,0.078869566,5,1.249171731,0.7534228358759694,1.657995579,0.30650000000000005,5
B0048,79,32,4,4760.938,10.33914893,2.699107326,0.000308835,0.078869566,7,1.233984348,0.7442627493278737,1.657995579,0.30883499999999997,7
B0048,81,33,4,4740.907,11.22843469,2.683554833,0.000313567,0.078869566,9,1.240031992,0.7479103127331077,1.657995579,0.313567,9
B0048,85,34,4,4914.532,11.14218702,2.681569834,0.000293695,0.079982671,1,1.303708572,0.7863160725593225,1.657995579,0.29369500000000004,1
B0048,89,35,4,4998.656,11.26678333,2.683679056,0.000293601,0.078832782,1,1.315055963,0.7931601143310407,1.657995579,0.293601,1
B0048,91,36,4,4890.015,10.42585253,2.68265487,0.000304214,0.078832782,3,1.28887383,0.7773686771694341,1.657995579,0.30421400000000004,3
B0048,93,37,4,4842.11,11.2160291,2.682384468,0.000307427,0.078832782,5,1.28771376,0.7766689949659992,1.657995579,0.307427,5
B0048,95,38,4,4798.281,10.78209946,2.686240487,0.000309107,0.078832782,7,1.267337999,0.7643796009181035,1.657995579,0.30910699999999997,7
B0048,97,39,4,4739.188,10.32120294,2.696928163,0.00031096,0.078832782,9,1.250594346,0.7542808689238368,1.657995579,0.31096,9
B0048,101,40,4,4733.156,10.970704,2.697244349,0.000306877,0.078606616,1,1.248713118,0.7531462289864164,1.657995579,0.306877,1
B0048,103,41,4,4670.61,11.12118237,2.682663773,0.000318561,0.078606616,3,1.248002326,0.7527175233800789,1.657995579,0.318561,3
B0048,105,42,4,4635.0,10.80536867,2.689756595,0.000319384,0.078606616,5,1.230089524,0.7419136332932285,1.657995579,0.319384,5
B0048,107,43,4,4615.86,10.90427632,2.685115052,0.000321476,0.078606616,7,1.224419712,0.7384939546934702,1.657995579,0.321476,7
B0048,109,44,4,4580.75,11.17754958,2.691698679,0.00032266,0.078606616,9,1.218668285,0.7350250509926117,1.657995579,0.32266,9
B0048,113,45,4,4557.406,10.37553212,2.688395998,0.000320226,0.079276839,1,1.203786524,0.7260492966610016,1.657995579,0.320226,1
B0048,115,46,4,4524.032,10.31409256,2.696650927,0.000325534,0.079276839,3,1.19476423,0.720607609050808,1.657995579,0.325534,3
B0048,117,47,4,4502.938,11.36743186,2.696969739,0.000327163,0.079276839,5,1.205209189,0.7269073598657648,1.657995579,0.327163,5
B0048,119,48,4,4483.094,11.0695455,2.696708746,0.000328616,0.079276839,7,1.195574659,0.7210964095097867,1.657995579,0.328616,7
B0048,121,49,4,4448.36,10.97733163,2.69194703,0.000332152,0.079276839,9,1.18884971,0.7170403377776436,1.657995579,0.332152,9
B0048,125,50,4,4440.531,11.25041371,2.686563173,0.00032882,0.080639665,1,1.191560525,0.7186753330902579,1.657995579,0.32882,1
B0048,127,51,4,4416.547,10.26191333,2.696173744,0.000333328,0.080639665,3,1.172658715,0.7072749347783394,1.657995579,0.33332799999999996,3
B0048,129,52,4,4382.937,11.20945139,2.687805922,0.000337952,0.080639665,5,1.184113387,0.7141836817889368,1.657995579,0.337952,5
B0048,131,53,4,4347.453,10.39465599,2.695442723,0.000338997,0.080639665,7,1.157682512,0.6982422188955668,1.657995579,0.338997,7
B0048,137,55,4,4746.5,10.7188083,2.686112126,0.000305331,0.079062708,1,1.259355851,0.7595652647997803,1.657995579,0.305331,1
B0048,141,56,4,4679.156,11.26754304,2.681696154,0.000313936,0.080369122,1,1.265883375,0.7635022620286492,1.657995579,0.313936,1
B0048,143,57,4,4596.578,10.97721549,2.693526089,0.000321341,0.080369122,3,1.247259867,0.7522697182053221,1.657995579,0.321341,3
B0048,145,58,4,4544.641,10.69898093,2.681909895,0.000327637,0.080369122,5,1.232808747,0.7435536997894492,1.657995579,0.32763699999999996,5
B0048,147,59,4,4526.938,11.20077878,2.683656983,0.000328504,0.080369122,7,1.231959278,0.7430413528261887,1.657995579,0.328504,7
B0048,149,60,4,4487.438,11.06712216,2.686405542,0.000330746,0.080369122,9,1.220785786,0.736302196135108,1.657995579,0.330746,9
B0048,153,61,4,4513.312,11.21719756,2.685608364,0.000319597,0.078777288,1,1.22754413,0.7403784096579911,1.657995579,0.319597,1
B0048,157,62,4,4568.438,11.59325763,2.685972992,0.000320524,0.079917753,1,1.238678841,0.7470941760575105,1.657995579,0.320524,1
B0048,159,63,4,4499.656,11.5340473,2.68919825,0.000329209,0.079917753,3,1.228357776,0.7408691504116489,1.657995579,0.32920900000000003,3
B0048,161,64,4,4430.984,10.92572544,2.698320478,0.0003322,0.079917753,5,1.209548151,0.7295243523686138,1.657995579,0.3322,5
B0048,163,65,4,4411.141,11.3463787,2.693240203,0.000334908,0.079917753,7,1.208214207,0.7287198001629894,1.657995579,0.33490800000000004,7
B0048,169,67,4,4883.312,11.43917174,2.686611099,0.000300202,0.081652577,1,1.299873454,0.7840029674771527,1.657995579,0.300202,1
B0048,173,68,4,4663.907,11.14724017,2.699083136,0.000311517,0.080050825,1,1.269122065,0.7654556387692273,1.657995579,0.311517,1
B0048,175,69,4,4581.328,10.83128558,2.69071347,0.000323105,0.080050825,3,1.255514463,0.7572483780428705,1.657995579,0.32310500000000003,3
B0048,177,70,4,4553.031,11.23629315,2.684500861,0.000326515,0.080050825,5,1.251987693,0.7551212493311479,1.657995579,0.326515,5
B0048,179,71,4,4486.5,11.08616968,2.687835669,0.000330556,0.080050825,7,1.2374982,0.746382086703984,1.657995579,0.330556,7
B0048,181,72,4,4450.625,10.75191262,2.690437365,0.000332646,0.080050825,9,1.223127397,0.7377145105161949,1.657995579,0.33264600000000005,9
B0049,1,1,4,1713.235,16.38072592,1.992540128,0.001081982,0.043338542,0,0.858372722,0.36086645125251,2.378643731,1.081982,0
B0049,5,2,4,3170.984,20.8241323,1.988255932,0.00068558,0.043338542,1,1.420905715,0.5973596198883641,2.378643731,0.68558,1
B0049,7,3,4,3135.344,22.12714249,1.999572793,0.000698974,0.043338542,3,1.372852133,0.5771575268326723,2.378643731,0.698974,3
B0049,9,4,4,3049.781,17.45530916,1.97139597,0.000727982,0.043338542,5,1.364374249,0.5735933596185951,2.378643731,0.7279819999999999,5
B0049,11,5,4,4565.859,20.09630982,1.973516553,0.000545123,0.043338542,7,2.378643731,1.0,2.378643731,0.545123,7
B0049,15,6,4,5428.594,20.5305297,1.97790632,0.000404928,0.063817371,1,1.060535797,0.445857352733586,2.378643731,0.404928,1
B0049,17,7,4,2646.797,19.60550727,1.999505796,0.000828415,0.063817371,3,1.006993238,0.4233476518051958,2.378643731,0.828415,3
B0049,19,8,4,2705.594,21.57829235,1.999867688,0.000810199,0.063817371,5,0.929877533,0.3909276201733129,2.378643731,0.810199,5
B0049,21,9,4,2627.828,21.33341168,1.994241261,0.000836315,0.063817371,7,0.923237703,0.3881361849056158,2.378643731,0.836315,7
B0049,23,10,4,2981.312,18.65094644,1.988792983,0.00073866,0.063817371,9,0.905327912,0.3806067719184635,2.378643731,0.73866,9
B0049,27,11,4,1941.797,21.20669164,1.993949632,0.001121505,0.082348913,1,0.859584836,0.3613760332400111,2.378643731,1.121505,1
B0049,29,12,4,2663.625,21.32957014,1.997025506,0.000823544,0.082348913,3,0.836961429,0.3518649800691821,2.378643731,0.8235439999999999,3
B0049,31,13,4,2862.25,18.6159588,1.990570709,0.000768366,0.082348913,5,0.845682419,0.3555313509032597,2.378643731,0.768366,5
B0049,33,14,4,1894.485,22.13176066,1.987424371,0.001162927,0.082348913,7,0.807121401,0.3393200042869303,2.378643731,1.162927,7
B0049,35,15,4,1799.25,21.0797561,1.989251737,0.001222183,0.082348913,9,0.782074436,0.3287900688142187,2.378643731,1.222183,9
B0049,39,16,4,1741.204,19.66472405,1.986891187,0.001249636,0.08161887,1,0.795301944,0.3343510142503135,2.378643731,1.249636,1
B0049,43,18,4,1899.218,22.34780917,1.996058976,0.001144263,0.08161887,5,0.775205115,0.3259021537765548,2.378643731,1.144263,5
B0049,45,19,4,2305.25,19.41196098,1.981124258,0.000956813,0.08161887,7,0.77118659,0.3242127351605476,2.378643731,0.956813,7
B0049,47,20,4,1690.594,19.0746088,1.991234767,0.001299613,0.08161887,9,0.758509891,0.3188833540368471,2.378643731,1.2996130000000001,9
B0049,51,21,4,1800.421,22.60767117,1.992352749,0.001204723,0.069975786,1,0.734938649,0.308973823789503,2.378643731,1.204723,1
B0049,53,22,4,1633.25,19.00328164,1.996089795,0.001341141,0.069975786,3,0.736675803,0.3097041366048945,2.378643731,1.341141,3
B0049,55,23,4,1737.172,22.1015458,1.999996394,0.001259727,0.069975786,5,0.70939466,0.2982349356293744,2.378643731,1.259727,5
B0049,57,24,4,1614.406,19.70296346,1.991154003,0.001359175,0.069975786,7,0.718646501,0.302124480280145,2.378643731,1.359175,7
B0049,59,25,4,1708.86,22.29365528,1.992429135,0.001284566,0.069975786,9,0.691388523,0.2906650180476313,2.378643731,1.284566,9
B0051,1,1,4,1713.235,17.93303975,2.469359677,0.000776702,0.063884445,0,0.64347356,0.2760654174485976,2.330873479,0.776702,0
B0051,5,2,4,3170.984,17.97953483,2.49439811,0.00052726,0.063884445,1,1.293180462,0.554805086441159,2.330873479,0.52726,1
B0051,7,3,4,3135.344,16.97627369,2.49373769,0.000543506,0.063884445,3,1.228894026,0.5272246808210391,2.330873479,0.543506,3
B0051,9,4,4,3049.781,18.15291521,2.484825204,0.00056275,0.063884445,5,1.203903179,0.5165030147910487,2.330873479,0.56275,5
B0051,11,5,4,4565.859,20.74350642,2.481006838,0.000433551,0.063884445,7,2.330873479,1.0,2.330873479,0.433551,7
B0051,15,6,4,5428.594,19.4289646,2.498914401,0.000310329,0.079318212,1,1.009280882,0.4330054338397661,2.330873479,0.31032899999999997,1
B0051,17,7,4,2646.797,18.95414558,2.490980042,0.000646156,0.079318212,3,0.95656599,0.4103894950190044,2.330873479,0.6461560000000001,3
B0051,19,8,4,2705.594,17.46870907,2.494677279,0.000631185,0.079318212,5,0.901956291,0.3869606390592082,2.330873479,0.631185,5
B0051,21,9,4,2627.828,19.15366041,2.499063053,0.000648958,0.079318212,7,0.889790667,0.3817412978510276,2.330873479,0.648958,7
B0051,23,10,4,2981.312,16.52477794,2.491101314,0.000574313,0.079318212,9,0.883071704,0.3788587033813859,2.330873479,0.574313,9
B0051,27,11,4,1941.797,17.11375752,2.487899627,0.000875497,0.075256061,1,0.843127035,0.3617214930780891,2.330873479,0.8754970000000001,1
B0051,29,12,4,2663.625,17.63739523,2.492884301,0.000642451,0.075256061,3,0.826559103,0.3546134573355793,2.330873479,0.642451,3
B0051,31,13,4,2862.25,18.52236924,2.499360991,0.000595076,0.075256061,5,0.835268155,0.3583498471819027,2.330873479,0.595076,5
B0051,33,14,4,1894.485,18.39923328,2.498094047,0.000900692,0.075256061,7,0.802571946,0.3443223981184609,2.330873479,0.900692,7
B0051,35,15,4,1799.25,17.27537208,2.495501924,0.000950467,0.075256061,9,0.783921878,0.3363210766533416,2.330873479,0.950467,9
B0051,39,16,4,1741.204,16.60444519,2.490477437,0.000975311,0.078180228,1,0.791076349,0.3393905143832133,2.330873479,0.9753109999999999,1
B0051,43,18,4,1899.218,17.6825189,2.491598912,0.000890156,0.078180228,5,0.765453827,0.3283978447978213,2.330873479,0.8901560000000001,5
B0051,45,19,4,2305.25,16.94512387,2.486907154,0.000740778,0.078180228,7,0.773177348,0.33171141847292,2.330873479,0.7407779999999999,7
B0051,47,20,4,1690.594,17.54517639,2.499952602,0.001004058,0.078180228,9,0.760529378,0.3262851393917292,2.330873479,1.004058,9
B0051,51,21,4,1800.421,18.87023709,2.499721098,0.000938552,0.082221734,1,0.737643032,0.3164663541997424,2.330873479,0.938552,1
B0051,53,22,4,1633.25,16.85013273,2.491516785,0.001043594,0.082221734,3,0.7391795,0.3171255354096377,2.330873479,1.043594,3
B0051,55,23,4,1737.172,18.12397456,2.496222015,0.000975327,0.082221734,5,0.701457543,0.3009419212667613,2.330873479,0.975327,5
B0051,57,24,4,1614.406,16.26047891,2.488325883,0.001046918,0.082221734,7,0.704734948,0.3023480057366082,2.330873479,1.046918,7
B0051,59,25,4,1708.86,18.15350871,2.495715251,0.000992624,0.082221734,9,0.677848894,0.2908132509580972,2.330873479,0.9926239999999998,9
B0053,1,1,4,2349.64,19.02185892,1.980832906,0.000894257,0.099698083,0,1.069141789,0.9264075849329894,1.154072793,0.894257,0
B0053,5,2,4,2560.688,18.30475404,1.973555856,0.000861137,0.099698083,1,1.154072793,1.0,1.154072793,0.861137,1
B0053,7,3,4,2522.375,19.33942752,1.955814326,0.000886641,0.099698083,3,1.150152541,0.9966031154847612,1.154072793,0.886641,3
B0053,9,4,4,2488.719,18.72914321,1.997483106,0.000882022,0.099698083,5,1.130586385,0.9796491104006122,1.154072793,0.882022,5
B0053,11,5,4,2474.844,18.70941158,1.974695203,0.000896281,0.099698083,7,1.121790272,0.9720273095459758,1.154072793,0.896281,7
B0053,13,6,4,2473.875,18.63570597,1.963739794,0.000901154,0.099698083,9,1.11359824,0.9649289427447753,1.154072793,0.901154,9
B0053,17,7,4,2495.5,21.29230579,1.944364959,0.000895532,0.099721163,1,1.086465406,0.9414184378922448,1.154072793,0.895532,1
B0053,19,8,4,2481.078,21.01159959,1.947049084,0.000904819,0.099721163,3,1.064749357,0.9226015581150606,1.154072793,0.9048189999999999,3
B0053,21,9,4,2460.125,20.9399389,1.960281332,0.000907142,0.099721163,5,1.080928809,0.9366209961419651,1.154072793,0.907142,5
B0053,23,10,4,2440.547,19.28383684,1.960599554,0.000914367,0.099721163,7,1.085275204,0.9403871320619548,1.154072793,0.914367,7
B0053,25,11,4,2449.922,21.1013917,1.959504855,0.000911382,0.099721163,9,1.050479993,0.9102372045954642,1.154072793,0.9113819999999999,9
B0053,29,12,4,2408.781,18.64340722,1.98458582,0.000910713,0.100592242,1,1.085355018,0.9404562906111243,1.154072793,0.910713,1
B0053,31,13,4,2442.547,21.31367797,1.944670916,0.000920384,0.100592242,3,1.050839569,0.9105487759297692,1.154072793,0.920384,3
B0053,33,14,4,2420.671,20.9281198,1.969276652,0.000918238,0.100592242,5,1.060906788,0.9192719856450164,1.154072793,0.918238,5
B0053,35,15,4,2409.906,19.93078696,1.991566827,0.000913254,0.100592242,7,1.070582461,0.9276559221338476,1.154072793,0.9132539999999999,7
B0053,37,16,4,2416.672,21.02205746,1.95886809,0.000924119,0.100592242,9,1.024036666,0.8873241551237226,1.154072793,0.924119,9
B0053,41,17,4,2395.75,19.09162253,1.983688027,0.000915891,0.099401544,1,1.067095725,0.9246346777018248,1.154072793,0.9158909999999999,1
B0053,43,18,4,2410.688,21.30570494,1.968810245,0.000922387,0.099401544,3,1.027923785,0.8906923300114571,1.154072793,0.922387,3
B0053,45,19,4,2402.125,21.06885524,1.940239319,0.000937258,0.099401544,5,1.03254264,0.8946945515593658,1.154072793,0.9372579999999999,5
B0053,47,20,4,2355.265,19.04038268,1.976361618,0.000940642,0.099401544,7,1.055948785,0.9149758935526694,1.154072793,0.940642,7
B0053,49,21,4,2396.719,21.22988294,1.958878972,0.00093206,0.099401544,9,1.044531383,0.9050827550355396,1.154072793,0.93206,9
B0053,53,22,4,2442.344,20.9498097,1.986681745,0.000886451,0.10146645,1,1.035313907,0.8970958446292736,1.154072793,0.886451,1
B0053,57,23,4,2444.703,20.12299689,1.960538225,0.000907017,0.101117717,1,1.076341053,0.9326457217677429,1.154072793,0.907017,1
B0053,59,24,4,2412.25,20.90631309,1.990417588,0.00091243,0.101117717,3,1.035222314,0.8970164796181969,1.154072793,0.91243,3
B0053,61,25,4,2403.234,21.20076254,1.981774573,0.000919674,0.101117717,5,1.051428706,0.9110592610599736,1.154072793,0.919674,5
B0053,63,26,4,2361.047,20.01669492,1.99863785,0.000928671,0.101117717,7,1.060332935,0.9187747440468428,1.154072793,0.928671,7
B0053,65,27,4,2392.468,21.30088855,1.947553204,0.000938329,0.101117717,9,1.023696646,0.8870295289943639,1.154072793,0.938329,9
B0053,69,28,4,2373.89,19.85910395,1.997178667,0.000918319,0.102176282,1,1.046588467,0.9068652110577916,1.154072793,0.918319,1
B0053,71,29,4,2383.234,21.37106279,1.954304861,0.000938899,0.102176282,3,1.003112168,0.869193151493001,1.154072793,0.9388989999999999,3
B0053,73,30,4,2342.453,20.12147373,1.972812168,0.000947161,0.102176282,5,1.046157894,0.9064921210736834,1.154072793,0.9471609999999999,5
B0053,75,31,4,2359.296,21.37550479,1.993265478,0.000932159,0.102176282,7,1.015626351,0.8800366468737991,1.154072793,0.932159,7
B0053,77,32,4,2345.453,20.75519908,1.967730537,0.000948072,0.102176282,9,1.025005489,0.8881636368322218,1.154072793,0.948072,9
B0053,81,33,4,2360.172,21.49510853,1.964677187,0.000937279,0.101904538,1,0.980133163,0.849281924801428,1.154072793,0.937279,1
B0053,83,34,4,2315.407,19.65097616,1.984296796,0.00095314,0.101904538,3,1.036777776,0.8983642819487211,1.154072793,0.95314,3
B0053,85,35,4,2322.156,18.85601423,1.951978649,0.000964609,0.101904538,5,1.026830062,0.8897446228939909,1.154072793,0.9646089999999999,5
B0053,87,36,4,2327.157,19.66943681,1.999120029,0.000942295,0.101904538,7,1.015037966,0.8795268133489391,1.154072793,0.942295,7
B0053,89,37,4,2335.0,21.13884569,1.991915801,0.000942303,0.101904538,9,0.990461474,0.8582313698127357,1.154072793,0.942303,9
B0053,93,38,4,2329.375,19.28804792,1.945591412,0.000957936,0.102172558,1,1.014576517,0.879126969419857,1.154072793,0.957936,1
B0053,95,39,4,2333.875,21.32680133,1.974560984,0.000950065,0.102172558,3,0.981130894,0.8501464551898503,1.154072793,0.950065,3
B0053,97,40,4,2317.453,20.84260661,1.945088918,0.000969152,0.102172558,5,1.004168743,0.87010866999964,1.154072793,0.969152,5
B0053,99,41,4,2295.109,18.56010936,1.954164475,0.00097476,0.102172558,7,1.007820488,0.873272894147501,1.154072793,0.97476,7
B0053,101,42,4,2326.657,21.59240098,1.935548354,0.000969856,0.102172558,9,0.982454133,0.8512930371108748,1.154072793,0.9698559999999999,9
B0053,105,43,4,2479.297,20.67996232,1.981406352,0.000867585,0.10040892,1,1.109677536,0.9615316665731326,1.154072793,0.867585,1
B0053,109,44,4,2463.578,18.98748052,1.993141806,0.000885961,0.102771838,1,1.113680159,0.964999925269012,1.154072793,0.885961,1
B0053,111,45,4,2458.812,21.62199698,1.94789437,0.000912208,0.102771838,3,1.03850091,0.8998573714751803,1.154072793,0.912208,3
B0053,113,46,4,2400.672,18.97365268,1.985638795,0.000918483,0.102771838,5,1.07688159,0.9331140951695582,1.154072793,0.918483,5
B0053,115,47,4,2396.407,20.97890032,1.949232767,0.000935485,0.102771838,7,1.072170551,0.9290319965111592,1.154072793,0.935485,7
